,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,HeadhouseholdEducation,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,Target,new_hogar_total,new_dependency,HeadhouseGender,Place,Education,TypeofHome,WallType,FloorType,RoofType,WaterSource,Sanitary,EnergySource,RubishDisposalMethod,ToiletType,WallRate,CeilingRate,FloorRate,TargetCateg,Gender
5453,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c569ebbf8,1,3,0,4,.33333334,14,10.333333,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,58,4,4,0.3333333333333333,female,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
5454,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,14,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,c569ebbf8,1,3,0,4,.33333334,14,10.333333,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,28,4,4,0.3333333333333333,female,lugar1,instlevel8,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5455,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,17,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3d14916f9,0,3,0,3,no,6,10.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,24,4,3,0.0,male,lugar1,instlevel8,tipovivi1,paredpreb,pisocemento,techozinc,abastaguafuera,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv2,non_vulnerable,Male
5456,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3d14916f9,0,3,0,3,no,6,10.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,61,4,3,0.0,male,lugar1,instlevel4,tipovivi1,paredpreb,pisocemento,techozinc,abastaguafuera,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv2,non_vulnerable,Female
5457,0,5,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3d14916f9,0,3,0,3,no,6,10.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,59,4,3,0.0,male,lugar1,instlevel3,tipovivi1,paredpreb,pisocemento,techozinc,abastaguafuera,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv2,non_vulnerable,Male
5462,0,2,0,1,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,257e2e949,0,1,0,1,no,6,6.0,0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,50,4,1,0.0,male,lugar1,instlevel3,tipovivi1,paredmad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar1,elimbasu1,sanitario3,epared2,etecho3,eviv3,non_vulnerable,Male
5463,0,3,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,804147967,1,2,0,3,.5,8,5.0,1,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,3,3,0.5,female,lugar1,instlevel1,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Male
5464,0,3,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,804147967,1,2,0,3,.5,8,5.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,29,3,3,0.5,female,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Male
5465,0,3,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,804147967,1,2,0,3,.5,8,5.0,0,0,0,1,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,27,3,3,0.5,female,lugar1,instlevel4,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Female
5466,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92b8ac4f0,1,3,0,4,.33333334,3,4.3333335,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,29,4,4,0.3333333333333333,female,lugar1,instlevel4,tipovivi1,paredzinc,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Female
5467,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92b8ac4f0,1,3,0,4,.33333334,3,4.3333335,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,45,4,4,0.3333333333333333,female,lugar1,instlevel1,tipovivi1,paredzinc,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Male
5468,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92b8ac4f0,1,3,0,4,.33333334,3,4.3333335,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,49,4,4,0.3333333333333333,female,lugar1,instlevel2,tipovivi1,paredzinc,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Female
5469,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92b8ac4f0,1,3,0,4,.33333334,3,4.3333335,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,8,4,4,0.3333333333333333,female,lugar1,instlevel2,tipovivi1,paredzinc,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Female
5470,0,3,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3ea79f7c9,0,1,1,1,8,6,6.0,0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,68,3,2,1.0,female,lugar1,instlevel3,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho2,eviv1,vulnerable,Female
5471,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aa96d5f37,2,2,0,4,yes,6,6.0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,32,3,4,1.0,female,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguafuera,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho3,eviv3,vulnerable,Female
5472,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,aa96d5f37,2,2,0,4,yes,6,6.0,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,9,3,4,1.0,female,lugar1,instlevel2,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguafuera,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho3,eviv3,vulnerable,Female
5473,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,aa96d5f37,2,2,0,4,yes,6,6.0,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,31,3,4,1.0,female,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguafuera,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho3,eviv3,vulnerable,Male
5474,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,aa96d5f37,2,2,0,4,yes,6,6.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,3,4,1.0,female,lugar1,instlevel1,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguafuera,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho3,eviv3,vulnerable,Male
5477,0,2,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,b594dc788,0,1,0,1,no,6,6.0,0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,64,3,1,0.0,female,lugar1,instlevel3,tipovivi1,paredmad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared1,etecho1,eviv1,vulnerable,Female
5478,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c89fa88a1,0,2,1,2,yes,2,4.0,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,67,4,3,0.5,male,lugar1,instlevel2,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Male
5479,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c89fa88a1,0,2,1,2,yes,2,4.0,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,63,4,3,0.5,male,lugar1,instlevel3,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared2,etecho2,eviv3,non_vulnerable,Female
5480,0,4,0,1,0,0,0.0,0,0,0,0,1,1,0,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9451fba3d,0,1,0,1,no,3,3.0,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,58,2,1,0.0,female,lugar1,instlevel2,tipovivi1,paredblolad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,moderate poverty,Female
5481,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5e2e18c39,2,2,0,4,yes,6,6.0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,3,4,1.0,male,lugar1,instlevel1,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Male
5482,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5e2e18c39,2,2,0,4,yes,6,6.0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,3,4,1.0,male,lugar1,instlevel1,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Female
5483,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5e2e18c39,2,2,0,4,yes,6,6.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,32,3,4,1.0,male,lugar1,instlevel3,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Female
5484,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5e2e18c39,2,2,0,4,yes,6,6.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,22,3,4,1.0,male,lugar1,instlevel3,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,vulnerable,Male
5485,0,4,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48919b9f0,0,1,1,1,8,6,6.0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,74,4,2,1.0,female,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5486,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bb8aa0db1,1,2,0,3,.5,6,7.5,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,24,4,3,0.5,male,lugar1,instlevel4,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5487,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bb8aa0db1,1,2,0,3,.5,6,7.5,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,4,3,0.5,male,lugar1,instlevel1,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5488,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bb8aa0db1,1,2,0,3,.5,6,7.5,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,30,4,3,0.5,male,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
5489,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3275af78b,0,4,0,4,no,6,7.5,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,60,4,4,0.0,male,lugar1,instlevel3,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5490,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3275af78b,0,4,0,4,no,6,7.5,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,60,4,4,0.0,male,lugar1,instlevel3,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
5491,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3275af78b,0,4,0,4,no,6,7.5,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,29,4,4,0.0,male,lugar1,instlevel3,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
5492,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3275af78b,0,4,0,4,no,6,7.5,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,33,4,4,0.0,male,lugar1,instlevel8,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
5493,0,3,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1e7991b9d,0,2,0,2,no,11,8.5,0,0,0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,39,4,2,0.0,male,lugar1,instlevel5,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,non_vulnerable,Male
